date,sample_return,lw_return,sample_excess_return,lw_excess_return,sample_cum,lw_cum,ew_return,vw_return,pw_return,ew_excess_return,vw_excess_return,pw_excess_return,ew_cum,vw_cum,pw_cum
2019-09-30,0.02848379261418488,0.020063614632706533,0.026683791896874493,0.018263614632706537,1.0058279243051618,1.0849990272100354,0.02008016867469875,0.018464562952855035,0.011549278689230391,0.01828016867469875,0.016664562952855035,0.009749278689230392,1.1682373714483771,1.1391789283511657,1.1210431855921683
2019-10-31,0.028709463666820242,0.01884194764181913,0.027209463115650017,0.01734194764181913,1.034704704553074,1.1054425220721515,0.03297574698795169,0.03039415554976954,0.030923727923802824,0.03147574698795169,0.02889415554976954,0.029423727923802823,1.2067608714311286,1.1738033098984908,1.1557100200542538
2019-11-30,0.06959874408525675,0.060954857157453635,0.06839874359754067,0.05975485715745364,1.1067188524890745,1.1728246131008349,0.039421228915662576,0.03918137211982864,0.03535169181806608,0.038221228915662576,0.03798137211982864,0.03415169181806608,1.2543328679902797,1.21979453417911,1.1965663245142628
2019-12-31,-0.0016817334284206773,0.010596972495315398,-0.003081734013332965,0.0091969724953154,1.1048576463989803,1.1852530032676933,0.03280526506024106,0.03347924635520516,0.030798938695663525,0.031405265060241064,0.03207924635520516,0.029398938695663526,1.295481590198473,1.2606323358916252,1.233419297388273
2020-01-31,0.09498274030050738,0.04827702290960184,0.09368273974752972,0.04697702290960184,1.2098000532959245,1.2424734896601222,0.007921891566264883,0.016162807150615244,0.04121714213037775,0.006621891566264883,0.014862807150615245,0.039917142130377746,1.3057442548821179,1.2810076932244712,1.284257315875076
2020-02-29,-0.07292548721593611,-0.08151991386849088,-0.07412548775819026,-0.08271991386849087,1.1215747949754538,1.1411871577991457,-0.0729005783132528,-0.0784730316676594,-0.06517613045499981,-0.07410057831325281,-0.0796730316676594,-0.06637613045499982,1.210554743572004,1.1804831359475518,1.2005543935178142
2020-03-31,-0.05725527293810009,-0.07316478202885238,-0.05845527294986101,-0.07436478202885238,1.0573587239686406,1.0576924481446457,-0.11630949397590362,-0.0935409303175272,-0.09575785743055065,-0.11750949397590363,-0.0947409303175272,-0.09695785743055066,1.0697557339170145,1.0700596451868658,1.0855918770657143
2020-04-30,0.033936527736689794,0.080922753320539,0.033936527736689794,0.080922753320539,1.0932418076322334,1.1432838332148518,0.12362861445783135,0.13389214157502072,0.15673327837381001,0.12362861445783135,0.13389214157502072,0.15673327837381001,1.2020081531094955,1.213332222693942,1.2557402509342017
2020-05-31,0.023557368132441428,0.03522376954948097,0.02345736814291557,0.03512376954948097,1.1189957073524017,1.183554599485659,0.045056590361445936,0.039486314961536095,0.04965088556836439,0.04495659036144593,0.03938631496153609,0.049550885568364386,1.2561665420752681,1.2612422409922157,1.318088866436925
2020-06-30,-0.013570897919808705,-0.0007887360255464113,-0.013670897910523862,-0.0008887360255464159,1.103809930835218,1.1826210873348437,0.01812849397590366,0.03645551566385263,0.04629182182003455,0.01802849397590366,0.03635551566385263,0.04619182182003455,1.2789389496660113,1.30722147726462,1.3791056013849945
2020-07-31,-0.03959953012997409,-0.017577837308658778,-0.03969953012352554,-0.017677837308658795,1.0600995762213443,1.1618331662638826,0.051661903614458105,0.06218253538386498,0.09032331744758992,0.0515619036144581,0.062082535383864976,0.09022331744758992,1.3450113704124331,1.3885078230291754,1.5036709944126407
2020-08-31,0.034963515536952476,0.05202619617152844,0.034863515543105475,0.05192619617152844,1.097164384225276,1.2222789264905154,0.06945608433734929,0.10052275839035962,0.12676481371689396,0.06935608433734929,0.10042275839035962,0.12666481371689398,1.4384305935904929,1.5280844594466614,1.6942835679108559
2020-09-30,-0.009216086602035548,0.006555076252068831,-0.009316086597005464,0.006455076252068828,1.087052822243587,1.2302910580549575,-0.028185253012048217,-0.04988288322516754,-0.04694112551753549,-0.028285253012048216,-0.04998288322516754,-0.04704112551753549,1.397888063369874,1.4518592007978903,1.6147519902872545
2020-10-31,-0.0007110577149083246,-0.010562436279923332,-0.0008110577173963858,-0.010662436279923335,1.0862798649478178,1.2172961871484926,-0.025998674698795132,-0.034862328655199004,-0.01102725625073575,-0.02609867469879513,-0.03496232865519901,-0.01112725625073575,1.3615448263449919,1.4012440081785997,1.5969457063089714
2020-11-30,0.04405421443199603,0.039314236303578866,0.04395421443390231,0.03921423630357887,1.1341350710513887,1.2651532571014938,0.14983336144578296,0.11182646060547441,0.11248724767212037,0.14973336144578298,0.1117264606054744,0.11238724767212037,1.5655496644353768,1.557940166057841,1.776581733493478
2020-12-31,0.03700165212381679,0.033707173590518696,0.03690165211672976,0.033607173590518694,1.1760999424118523,1.307797997557224,0.04929237349397586,0.049289135609878576,0.040538378021728994,0.04919237349397586,0.04918913560987857,0.04043837802172899,1.6427193232180939,1.6347296901747426,1.8486014753923352
2021-01-31,-0.009119874817883695,-0.013184837866000991,-0.009119874817883695,-0.013184837866000991,1.165374058163736,1.2905548929979513,-0.005645421686746976,-0.0018233948518785459,-0.0007684775322123194,-0.005645421686746976,-0.0018233948518785459,-0.0007684775322123194,1.6334454799255602,1.6317489324734649,1.8471808666924816
2021-02-28,-0.061240121950608725,-0.04874084757290989,-0.061240121950608725,-0.04874084757290989,1.0940064087237131,1.2276521536738652,0.04594148192771064,0.012191815928155991,0.026388185621414317,0.04594148192771064,0.012191815928155991,0.026388185621414317,1.708488385921461,1.6516429150991463,1.8959246182790879
2021-03-31,0.03337633537146381,0.049679085339349935,0.03337633537146381,0.049679085339349935,1.1305203335198064,1.2886407897832657,0.04713148192771088,0.03389146669000431,0.027438296619978875,0.04713148192771088,0.03389146669000431,0.027438296619978875,1.7890119754062224,1.7076195159400107,1.9479455603245497
2021-04-30,0.025817668038837123,0.02757091394504482,0.025817668038837123,0.02757091394504482,1.1597077322017761,1.3241697941044548,0.04055514457831322,0.056331251167387686,0.07545569388604068,0.04055514457831322,0.056331251167387686,0.07545569388604068,1.8615656147211554,1.8038118597907604,2.0949291442310707
2021-05-31,-0.0028196696584608574,-0.003717650294039607,-0.0028196696584608574,-0.003717650294039607,1.1564377394966043,1.319246993880044,0.016100650602409727,-0.0036391839778696644,-0.0013635104593644476,0.016100650602409727,-0.0036391839778696644,-0.0013635104593644476,1.8915380322572408,1.7972474565715186,2.092072686431284
2021-06-30,0.012644493478872828,0.014039486555324495,0.012644493478872828,0.014039486555324495,1.1710603089523914,1.337768544313775,0.02327996385542197,0.03808167827861686,0.043592633263364045,0.02327996385542197,0.03808167827861686,0.043592633263364045,1.9355729692793453,1.8656896559997376,2.183271643811184
2021-07-31,0.02117403484904674,0.0293918611209838,0.02117403484904674,0.0293918611209838,1.1958563807444849,1.3770880515802661,0.023139987951807273,0.02806159597295177,0.03203134152843523,0.023139987951807273,0.02806159597295177,0.03203134152843523,1.9803621044683133,1.9180438853373176,2.2532047634834482
2021-08-31,0.017427029708340397,0.024708631170905673,0.017427029708340397,0.024708631170905673,1.2166966054186272,1.4111140123366241,0.0276185301204821,0.03677871919545628,0.04412409770522374,0.0276185301204821,0.03677871919545628,0.04412409770522374,2.035056794900033,1.9885870828007008,2.3526253906172676
2021-09-30,-0.05336816111131259,-0.06152071908341144,-0.05336816111131259,-0.06152071908341144,1.1517637449570588,1.3243012635889972,-0.03639586746987944,-0.04396690229865774,-0.04898561100954779,-0.03639586746987944,-0.04396690229865774,-0.04898561100954779,1.9609891374991737,1.9011550688188297,2.237380598381305
2021-10-31,-0.0159363589231344,0.006953515313885796,-0.0159363589231344,0.006953515313885796,1.1334088245227698,1.3335098127055616,0.06148274698795153,0.08492927014343721,0.0879256146251044,0.06148274698795153,0.08492927014343721,0.0879256146251044,2.0815561364861566,2.062618781243109,2.434103662644265
2021-11-30,-0.027422428251911025,-0.046103679441030165,-0.027422428251911025,-0.046103679441030165,1.1023280023522113,1.2720301037691162,-0.0014566626506025138,0.00805321619689181,0.0013011670737925751,-0.0014566626506025138,0.00805321619689181,0.0013011670737925751,2.0785240114070045,2.079229496220229,2.4372708381842956
2021-12-31,0.0742400752591517,0.08257849090160307,0.07414007525630617,0.0824784909016031,1.1841649162071097,1.3770724301197794,0.04819886746987945,0.028661614353445053,0.015606621138192223,0.048098867469879444,0.028561614353445054,0.015506621138192223,2.1787065147657727,2.138823570193201,2.475308400767002
2022-01-31,-0.05831099104306325,-0.05528164820161552,-0.05831099104306325,-0.05528164820161552,1.1151150863846473,1.300945596489754,-0.03877766265060223,-0.05053921967977271,-0.07660043056331112,-0.03877766265060223,-0.05053921967977271,-0.07660043056331112,2.094221368521516,2.030729095922931,2.2856987114912686
2022-02-28,0.0032331524034858814,-0.014313596533021515,0.0032331524034858814,-0.014313596533021515,1.1187204234063552,1.2823243861101887,-0.021317795180722965,-0.027418536548834416,-0.020164150385322488,-0.021317795180722965,-0.027418536548834416,-0.020164150385322488,2.049577186324281,1.9750494759855866,2.239609538937221
2022-03-31,0.06316951511685834,0.05011284551624956,0.06316951511685834,0.05011284551624956,1.1893894501042612,1.3465853099730483,0.0217581325301206,0.03919787264419283,0.03864997577054674,0.0217581325301206,0.03919787264419283,0.03864997577054674,2.0941721583750366,2.052467213811249,2.32617039335263
2022-04-30,-0.05504772506391878,-0.06260117862161312,-0.05504772506391878,-0.06260117862161312,1.1239162666609963,1.2622874824541852,-0.08512992771084327,-0.10426888846820259,-0.13501049393617925,-0.08512992771084327,-0.10426888846820259,-0.13501049393617925,1.915895433918509,1.8384587388097215,2.012112979566375
2022-05-31,0.0998535740837054,0.0701915025491173,0.09955357396489499,0.06989150254911729,1.2361433228579117,1.3508893374965871,0.021119228915662758,-0.0032273047560665846,-0.0022187697516871108,0.020819228915662756,-0.0035273047560665845,-0.0025187697516871107,1.956357668165907,1.8325254721781288,2.007648564150336
2022-06-30,-0.027454897740315676,-0.030497649857127877,-0.028054897743057226,-0.031097649857127877,1.2022051343364737,1.3096903874858887,-0.08437465060240967,-0.07628899794950661,-0.07435753529532307,-0.08497465060240968,-0.07688899794950661,-0.07495753529532308,1.7912906734610636,1.6927239401887129,1.8583647651809225
2022-07-31,0.006037053974228556,0.009550619460485688,0.005237053974661968,0.008750619460485689,1.2094629116205575,1.3221987419878225,0.09229839759036129,0.10589300335386653,0.09685794055323815,0.0914983975903613,0.10509300335386654,0.09605794055323816,1.956623932240079,1.8719715620642865,2.038362149133049
2022-08-31,-0.03785062088578497,-0.032210353998949545,-0.039750620885797845,-0.03411035399894954,1.1636839894773903,1.279610252451429,-0.035129771084337236,-0.04650129263713676,-0.04014982022369773,-0.037029771084337235,-0.04840129263713676,-0.04204982022369773,1.8878881814023492,1.784922464648337,1.9565222752945668
2022-09-30,-0.05659254900828094,-0.06317957807992075,-0.058492549085662184,-0.06507957807992075,1.0978281462727393,1.198765016594807,-0.09005356626506011,-0.09182046486391093,-0.09235879941861858,-0.09195356626506011,-0.09372046486391093,-0.09425879941861857,1.7178771179574088,1.6210300541982892,1.7758202269125767
2022-10-31,0.1482828636098168,0.13294389570188928,0.14598286435527896,0.13064389570188928,1.2606172475535178,1.3581335079320607,0.11350038554216857,0.07641786056003252,0.10890298651646035,0.11120038554216857,0.07411786056003253,0.10660298651646036,1.912856833159644,1.7449057028436359,1.9692123531396946
2022-11-30,0.041254799711026795,0.04751531764835712,0.03835480036768502,0.04461531764835712,1.3126237596136041,1.42266565297033,0.07181118072289139,0.045131640156235386,0.06960903233963389,0.06891118072289139,0.04223164015623539,0.06670903233963389,2.050221340902689,1.823656159130938,2.1062873195130023
2022-12-31,-0.03204574705532813,-0.023913990298812453,-0.03534574705596867,-0.027213990298812444,1.2705597506342128,1.388644040346744,-0.05464443373493977,-0.0707753777778628,-0.05300774744070624,-0.057944433734939765,-0.0740753777778628,-0.05630774744070624,1.9381881566977726,1.6945862055315195,1.994637773242695
2023-01-31,0.01319138431871466,0.021958355636447553,0.00969138438946629,0.018458355636447554,1.2873201926047189,1.419136380037111,0.06748245783132512,0.06718375231892892,0.05767519917693975,0.06398245783132511,0.06368375231892892,0.05417519917693975,2.0689818572513037,1.8084348654470226,2.109678904100315
2023-02-28,-0.02800107641441712,-0.027865288094095983,-0.03140107641569253,-0.031265288094095976,1.2512738415217721,1.3795917359625645,-0.023790566265060153,-0.01988156676126651,-0.03103384040289403,-0.027190566265060154,-0.02328156676126651,-0.03443384040289403,2.019759607275159,1.7724803469362356,2.044207465689113
2023-03-31,0.041026086775050485,0.036009783636713484,0.03742608671044546,0.032409783636713485,1.302608710723395,1.4292705358815743,0.03586155421686765,0.05930079862576987,0.04098561810515666,0.032261554216867654,0.05570079862576987,0.037385618105156664,2.0921913259364966,1.8775898470580359,2.127990572205557
2023-04-30,0.05295349162181363,0.03942933099344882,0.04945349170057789,0.035929330993448826,1.371586390173188,1.4856257169200329,0.0060044819277109696,0.017400766796231038,0.003235034198755038,0.0025044819277109695,0.013900766796231038,-0.0002649658012449621,2.1047538509423958,1.9102613501256638,2.1348746944812707
2023-05-31,-0.07760115350531648,-0.06313333257490407,-0.08120115350711403,-0.06673333257490406,1.2651497041635555,1.3918332144518901,0.008305012048192895,0.033656668293226666,0.01900180511277405,0.004705012048192895,0.030056668293226667,0.015401805112774052,2.1222338570329526,1.9745543827402146,2.175441167365997
2023-06-30,0.06078315576114922,0.04719270002727282,0.056783155855907555,0.04319270002727282,1.3420494956929008,1.457517581829513,0.06066385542168673,0.06378587121270929,0.06817581572068843,0.056663855421686726,0.059785871212709285,0.06417581572068842,2.250976744907008,2.1005030543001726,2.32375364350354
2023-07-31,-0.016823947290982574,0.009588589230838588,-0.021323947320121595,0.005088589230838589,1.3194709257154738,1.471493119218401,0.037085361445783116,0.03154322148120925,0.04232319143919283,0.03258536144578312,0.02704322148120925,0.037823191439192834,2.334455031097937,2.1667596873639194,2.4221023138150626
2023-08-31,-0.036077929124654316,-0.0209146242972177,-0.040577929002641,-0.025414624297217706,1.2718671471754688,1.4407173934740072,-0.0075029397590361535,-0.005734091318993828,-0.0016148658294993234,-0.012002939759036154,-0.010234091318993829,-0.006114865829499323,2.31693975562943,2.1543352894502603,2.4181909435529314
2023-09-30,-0.05354528414361003,-0.041542640816201314,-0.05784528415296844,-0.04584264081620131,1.2037646593870357,1.3808661882792628,-0.04385548192771083,-0.050300005125874625,-0.05134199844373277,-0.048155481927710825,-0.05460000512587462,-0.05564199844373277,2.215329246048829,2.0459722133480596,2.294036187892388
2023-10-31,0.05921753389730332,0.03459479755626927,0.05451753382111041,0.02989479755626927,1.2750486339086633,1.428636974515081,-0.02316968674698794,-0.016501466021907496,-0.023983156880786005,-0.027869686746987938,-0.021201466021907495,-0.028683156880786004,2.1640007613764367,2.0122106723877295,2.2390179581079646
2023-11-30,0.052367913979863435,0.04363848324993876,0.0479679140485465,0.039238483249938776,1.3418202710893345,1.4909805251977006,0.09973053012048183,0.0965710324894622,0.1134572987903888,0.09533053012048183,0.09217103248946219,0.10905729879038879,2.379817704489635,2.2065319346065277,2.493050887578066
2023-12-31,0.01271941081094068,0.015133092229848986,0.008419410773562758,0.010833092229848984,1.3588874343517676,1.513543670998426,0.056211132530120445,0.035647748244457045,0.05575635924677114,0.051911132530120446,0.03134774824445705,0.05145635924677114,2.513589952874229,2.285189829504736,2.6320543284863502
2024-01-31,-0.001176363425494248,0.03974593677559056,-0.005876363363060086,0.03504593677559056,1.3572888888746326,1.5737008820530247,0.027110831325301232,0.024974693861261832,0.03503132582878288,0.022410831325301233,0.020274693861261833,0.03033132582878288,2.581735466107574,2.3422617459114856,2.724258681266614
2024-02-29,-0.019777955523315495,0.00011074069455299559,-0.023977955626889605,-0.004089259305447013,1.3304444895981797,1.573875154781722,0.03926709638554193,0.051784673546854565,0.05281578114562091,0.03506709638554193,0.04758467354685456,0.04861578114562091,2.683112721497192,2.4635550057847975,2.868142531560449
2024-03-31,0.028536242383344183,0.030682443756025087,0.024236242375048886,0.026382443756025085,1.368410376030938,1.6221654906973175,0.03898084337349372,0.029301937029095004,0.02665961208545875,0.034680843373493725,0.025001937029095006,0.022359612085458752,2.787702718247303,2.5357419394320155,2.9446060988576566
2024-04-30,0.00452095499631892,-0.0016655799892563309,-0.00017904501724071544,-0.006365579989256336,1.3745968977574698,1.6194636443167498,-0.03514537349397584,-0.03097474987769,-0.0419636710806679,-0.03984537349397584,-0.03567474987769,-0.0466636710806679,2.68972786502433,2.4571979671037405,2.8210396170630654
2024-05-31,-0.018712582088770663,0.0038678009058955437,-0.023112582072723348,-0.0005321990941044494,1.3488746404692136,1.625727407267303,0.04046472289156622,0.06347490734174621,0.044214031685367194,0.03606472289156622,0.05907490734174621,0.03981403168536719,2.7985669577362633,2.6131683803859778,2.9457691520775677
2024-06-30,0.014078941436447933,0.006923713494114863,0.009978941436256838,0.0028237134941148604,1.3678653675374894,1.636983478054752,0.02924119277108428,0.05433244533422288,0.051959258472608294,0.02514119277108428,0.05023244533422288,0.047859258472608295,2.8804003936302163,2.7551482085624186,3.098829132851002
2024-07-31,0.03446857406674313,0.026672513040942054,0.029968573928599335,0.022172513040942053,1.4150137362717883,1.680645941220974,0.01837945783132544,-0.0008311230353177379,0.008966004269414851,0.01387945783132544,-0.0053311230353177376,0.0044660042694148515,2.933340591202276,2.752858341420568,3.1266132480863313
2024-08-31,0.09767500940873744,0.07621430140862015,0.09287500940873743,0.07141430140862014,1.553225216275628,1.8087351975463632,0.022634072289156704,0.017911670831874282,0.02935212292085332,0.017834072289156705,0.013111670831874284,0.02455212292085332,2.999734034192266,2.8021666338788727,3.21838598447013
2024-09-30,-0.012035287084818228,-0.007875628006164226,-0.01603528708740185,-0.011875628006164225,1.5345317048903717,1.794490271968832,0.019506783132530403,0.021610542847025016,0.01119288824314113,0.015506783132530403,0.017610542847025016,0.00719288824314113,3.0582491954525253,2.862722975984816,3.254409019117596
2024-10-31,0.008098169709265409,-0.0006513437850364591,0.004198169721543847,-0.00455134378503646,1.5469586030608224,1.7933214418828767,-0.0046294216867469595,-0.003504381886230812,-0.015372350503751853,-0.00852942168674696,-0.007404381886230812,-0.019272350503751853,3.0440912703036207,2.852690901442478,3.204381102993149
2024-11-30,0.04593591402310456,0.035402553941582475,0.041935913993338916,0.031402553941582464,1.6180195604483263,1.8568096009637318,0.06155008433734954,0.06270326416883787,0.06643888587255065,0.05755008433734954,0.058703264168837865,0.06243888587255064,3.231455344721398,3.031563932627666,3.4172766133870685
2024-12-31,-0.025106804513849963,-0.03721230993817863,-0.028806804498009254,-0.040912309938178626,1.5773962596445648,1.7877134265964838,-0.04231057831325291,-0.009993631657231772,-0.036844409569040004,-0.04601057831325291,-0.013693631657231772,-0.040544409569040006,3.0947306002927837,3.001267599339636,3.2913690742327333
