date,method,ticker,weight
2018-01-31,sample,19561,-0.008093763601846476
2018-01-31,ledoit_wolf,19561,-0.007566274127819446
2018-01-31,sample,20482,-0.06001966750781457
2018-01-31,ledoit_wolf,20482,-0.04315715752842948
2018-01-31,sample,21936,-0.0005522678524645063
2018-01-31,ledoit_wolf,21936,0.01015158743851441
2018-01-31,sample,22111,0.03718870560085086
2018-01-31,ledoit_wolf,22111,0.038009012200916195
2018-01-31,sample,22752,0.0555358652924407
2018-01-31,ledoit_wolf,22752,0.03621151908031792
2018-01-31,sample,24205,0.036837926176950725
2018-01-31,ledoit_wolf,24205,0.049122263994012844
2018-01-31,sample,26403,-0.05878085232298139
2018-01-31,ledoit_wolf,26403,-0.029585458644524925
2018-01-31,sample,38703,0.05867935660061326
2018-01-31,ledoit_wolf,38703,0.03862009025059203
2018-01-31,sample,40539,0.13597847761970555
2018-01-31,ledoit_wolf,40539,0.07970478699729525
2018-01-31,sample,43449,0.0046041461434657704
2018-01-31,ledoit_wolf,43449,0.01740955029568735
2018-01-31,sample,44644,0.016979708798620104
2018-01-31,ledoit_wolf,44644,0.02367164259069332
2018-01-31,sample,46886,-0.04001312967734638
2018-01-31,ledoit_wolf,46886,-0.021258283212948294
2018-01-31,sample,47896,0.025664382090177296
2018-01-31,ledoit_wolf,47896,0.019682696242372923
2018-01-31,sample,48486,-0.05622883119595987
2018-01-31,ledoit_wolf,48486,-0.035962659832079316
2018-01-31,sample,48725,0.041101460985224096
2018-01-31,ledoit_wolf,48725,0.020024882490105648
2018-01-31,sample,49680,-0.01272340717744852
2018-01-31,ledoit_wolf,49680,0.011507909712928824
2018-01-31,sample,50876,0.12622115716634125
2018-01-31,ledoit_wolf,50876,0.07378320876404384
2018-01-31,sample,53613,-0.04642421767253085
2018-01-31,ledoit_wolf,53613,-0.030380010794124505
2018-01-31,sample,55976,0.0783004331068856
2018-01-31,ledoit_wolf,55976,0.061108160688448085
2018-01-31,sample,59176,0.07301379406381392
2018-01-31,ledoit_wolf,59176,0.04798482672566467
2018-01-31,sample,59328,-0.0005689967942387412
2018-01-31,ledoit_wolf,59328,0.009145152711573993
2018-01-31,sample,59408,-0.01500023049230634
2018-01-31,ledoit_wolf,59408,-0.0035446262819095265
2018-01-31,sample,60097,0.07915996207264817
2018-01-31,ledoit_wolf,60097,0.04225586941553517
2018-01-31,sample,60871,-0.024138582272990598
2018-01-31,ledoit_wolf,60871,0.0038458133098693693
2018-01-31,sample,61241,-0.09281297464983129
2018-01-31,ledoit_wolf,61241,-0.06299852651815556
2018-01-31,sample,61399,-0.012708889867659147
2018-01-31,ledoit_wolf,61399,0.001524601984417621
2018-01-31,sample,62092,-0.013255616420074065
2018-01-31,ledoit_wolf,62092,0.004983124349147669
2018-01-31,sample,64390,-0.041396364125215426
2018-01-31,ledoit_wolf,64390,-0.006196159887075939
2018-01-31,sample,65875,-0.021840723240278387
2018-01-31,ledoit_wolf,65875,0.012273070379152016
2018-01-31,sample,66093,0.03737662921845164
2018-01-31,ledoit_wolf,66093,0.03131300753484356
2018-01-31,sample,66181,0.010209283845599874
2018-01-31,ledoit_wolf,66181,0.011084042981153223
2018-01-31,sample,69032,0.08545692794634582
2018-01-31,ledoit_wolf,69032,0.030662806013103686
2018-01-31,sample,70519,-0.026001217357985953
2018-01-31,ledoit_wolf,70519,-0.008378226032366225
2018-01-31,sample,73139,-0.03846442752842942
2018-01-31,ledoit_wolf,73139,0.00992297689487019
2018-01-31,sample,75186,-0.055226224583443964
2018-01-31,ledoit_wolf,75186,-0.02917551728043237
2018-01-31,sample,75510,0.02933469810719857
2018-01-31,ledoit_wolf,75510,0.019602996904555307
2018-01-31,sample,76076,-0.008657830559447416
2018-01-31,ledoit_wolf,76076,-0.012578274821825325
2018-01-31,sample,77178,-0.05184914613325668
2018-01-31,ledoit_wolf,77178,-0.027967581626137345
2018-01-31,sample,77274,0.006636307274807601
2018-01-31,ledoit_wolf,77274,0.021954876190420136
2018-01-31,sample,77605,0.08363997616866226
2018-01-31,ledoit_wolf,77605,0.041034663288294894
2018-01-31,sample,78975,-0.09824529667996884
2018-01-31,ledoit_wolf,78975,-0.06569607386012634
2018-01-31,sample,81055,0.07113861787389711
2018-01-31,ledoit_wolf,81055,0.04450812157614422
2018-01-31,sample,84769,0.10365716686388535
2018-01-31,ledoit_wolf,84769,0.05888652721530976
2018-01-31,sample,84788,-0.05452954199440622
2018-01-31,ledoit_wolf,84788,-0.02503385843107825
2018-01-31,sample,86580,0.0835976904699488
2018-01-31,ledoit_wolf,86580,0.04828205535303476
2018-01-31,sample,86868,-0.0002557617799010541
2018-01-31,ledoit_wolf,86868,0.009584577815755628
2018-01-31,sample,87055,-0.006938931253361419
2018-01-31,ledoit_wolf,87055,-0.009960022153406736
2018-01-31,sample,87267,-0.05535433935036263
2018-01-31,ledoit_wolf,87267,-0.028723643352232264
2018-01-31,sample,88352,0.033796788091344544
2018-01-31,ledoit_wolf,88352,0.02271012000767029
2018-01-31,sample,89393,0.02457415511408428
2018-01-31,ledoit_wolf,89393,0.02015544264813451
2018-01-31,sample,89525,-0.03675681967769223
2018-01-31,ledoit_wolf,89525,-0.018868747687901474
2018-01-31,sample,90215,-0.0012902650112139623
2018-01-31,ledoit_wolf,90215,-0.01388334944731198
2018-01-31,sample,90319,0.03404912466808631
2018-01-31,ledoit_wolf,90319,0.01866478692632629
2018-01-31,sample,91233,0.03259531464709954
2018-01-31,ledoit_wolf,91233,0.020968485834640962
2018-01-31,sample,91937,0.049212011193110985
2018-01-31,ledoit_wolf,91937,0.05719590671052312
2018-01-31,sample,92602,-0.007088077667047902
2018-01-31,ledoit_wolf,92602,0.007539034085838304
2018-01-31,sample,92611,-0.012868583423971847
2018-01-31,ledoit_wolf,92611,0.008224845395674736
2018-01-31,sample,92655,0.02880624744894082
2018-01-31,ledoit_wolf,92655,0.03439406644223042
2018-01-31,sample,93436,-0.02271656717231728
2018-01-31,ledoit_wolf,93436,0.0049571766276500714
2018-02-28,sample,10104,0.06013968306651918
2018-02-28,ledoit_wolf,10104,0.027652842995068157
2018-02-28,sample,10107,0.0702566819626608
2018-02-28,ledoit_wolf,10107,0.01903238484400782
2018-02-28,sample,10145,-0.03541394000787858
2018-02-28,ledoit_wolf,10145,-0.005070847721288931
2018-02-28,sample,11308,0.016972038932542982
2018-02-28,ledoit_wolf,11308,0.030350318417119715
2018-02-28,sample,11762,0.002100890962391564
2018-02-28,ledoit_wolf,11762,0.0035538199277781683
2018-02-28,sample,11850,0.08011565729352163
2018-02-28,ledoit_wolf,11850,0.054561224300399655
2018-02-28,sample,12060,0.10829786755038355
2018-02-28,ledoit_wolf,12060,0.06428999589272667
2018-02-28,sample,12490,-0.007921939672881005
2018-02-28,ledoit_wolf,12490,0.010102701950076322
2018-02-28,sample,13447,0.0035862181955714618
2018-02-28,ledoit_wolf,13447,0.0009438305796085856
2018-02-28,sample,13511,-0.026965889096529045
2018-02-28,ledoit_wolf,13511,-0.010016658224576088
2018-02-28,sample,13721,-0.04081378701813555
2018-02-28,ledoit_wolf,13721,-0.019269882484405778
2018-02-28,sample,13856,0.04888519125519653
2018-02-28,ledoit_wolf,13856,0.035806632801810484
2018-02-28,sample,13901,-0.01357189834121281
2018-02-28,ledoit_wolf,13901,0.011325476734260057
2018-02-28,sample,13928,0.01148966217079339
2018-02-28,ledoit_wolf,13928,0.008239692283304905
2018-02-28,sample,14008,-0.04558631873366438
2018-02-28,ledoit_wolf,14008,-0.028926088077898763
2018-02-28,sample,14541,0.011023132977708974
2018-02-28,ledoit_wolf,14541,0.015047200987880975
2018-02-28,sample,14542,0.02898315016761468
2018-02-28,ledoit_wolf,14542,0.017009330168526956
2018-02-28,sample,14593,-0.019609407110051633
2018-02-28,ledoit_wolf,14593,-0.014328226083636974
2018-02-28,sample,14702,-0.0006888659201478895
2018-02-28,ledoit_wolf,14702,0.003392074663725713
2018-02-28,sample,14714,0.05328843758488338
2018-02-28,ledoit_wolf,14714,0.03532039789382786
2018-02-28,sample,15579,0.01962570119516397
2018-02-28,ledoit_wolf,15579,0.013998629276845715
2018-02-28,sample,18163,0.13254242121959325
2018-02-28,ledoit_wolf,18163,0.07890678853135782
2018-02-28,sample,18542,0.00540641900134925
2018-02-28,ledoit_wolf,18542,-0.0012377911515514238
2018-02-28,sample,19350,-0.00667919345077378
2018-02-28,ledoit_wolf,19350,0.00786200601035208
2018-02-28,sample,19561,-0.022679829537791213
2018-02-28,ledoit_wolf,19561,-0.018084435791805166
2018-02-28,sample,20482,-0.06828734451379526
2018-02-28,ledoit_wolf,20482,-0.04492418541294054
2018-02-28,sample,21936,0.0037787329813069354
2018-02-28,ledoit_wolf,21936,0.012655976287695417
2018-02-28,sample,22111,0.040808397216978626
2018-02-28,ledoit_wolf,22111,0.043169184397785124
2018-02-28,sample,22752,0.048414838231962624
2018-02-28,ledoit_wolf,22752,0.03101350887275488
2018-02-28,sample,24205,0.04444723443240235
2018-02-28,ledoit_wolf,24205,0.053023157004080564
2018-02-28,sample,26403,-0.055216262579137525
2018-02-28,ledoit_wolf,26403,-0.026338046984264424
2018-02-28,sample,38703,0.04845801249657189
2018-02-28,ledoit_wolf,38703,0.033273895347835085
2018-02-28,sample,40539,0.13838095839082812
2018-02-28,ledoit_wolf,40539,0.07981656624764527
2018-02-28,sample,43449,-0.0030251127821398346
2018-02-28,ledoit_wolf,43449,0.016226693564405332
2018-02-28,sample,44644,0.014700343962427682
2018-02-28,ledoit_wolf,44644,0.021993773695829014
2018-02-28,sample,46886,-0.02859403310800323
2018-02-28,ledoit_wolf,46886,-0.01654534647056267
2018-02-28,sample,47896,0.033868649188901964
2018-02-28,ledoit_wolf,47896,0.02342071963758889
2018-02-28,sample,48486,-0.05713713481969129
2018-02-28,ledoit_wolf,48486,-0.031027917640801133
2018-02-28,sample,48725,0.026876381672145348
2018-02-28,ledoit_wolf,48725,0.014747733038021116
2018-02-28,sample,49680,-0.007909364690295174
2018-02-28,ledoit_wolf,49680,0.012429471687902259
2018-02-28,sample,50876,0.13233143599378086
2018-02-28,ledoit_wolf,50876,0.08003451695632632
2018-02-28,sample,53613,-0.04120696042934319
2018-02-28,ledoit_wolf,53613,-0.02833231299715798
2018-02-28,sample,55976,0.07108563985076555
2018-02-28,ledoit_wolf,55976,0.05723167882205863
2018-02-28,sample,59176,0.08936498291465833
2018-02-28,ledoit_wolf,59176,0.059715885733728824
2018-02-28,sample,59328,0.005248424084085587
2018-02-28,ledoit_wolf,59328,0.012091703260020691
2018-02-28,sample,59408,-0.011423819283871508
2018-02-28,ledoit_wolf,59408,-0.0010842826835091783
2018-02-28,sample,60097,0.08144127373807394
2018-02-28,ledoit_wolf,60097,0.043348869880537426
2018-02-28,sample,60871,-0.02466911187806912
2018-02-28,ledoit_wolf,60871,0.002088333113701257
2018-02-28,sample,61241,-0.09489635688069217
2018-02-28,ledoit_wolf,61241,-0.06903456263659435
2018-02-28,sample,61399,-0.012460539004183948
2018-02-28,ledoit_wolf,61399,-0.003720718417622862
2018-02-28,sample,62092,-0.008706770715154815
2018-02-28,ledoit_wolf,62092,0.0020572750816926604
2018-02-28,sample,64390,-0.03548783576413239
2018-02-28,ledoit_wolf,64390,0.00027705386399851545
2018-02-28,sample,65875,-0.02412184251275716
2018-02-28,ledoit_wolf,65875,0.010393666852103908
2018-02-28,sample,66093,0.04118901200910198
2018-02-28,ledoit_wolf,66093,0.03447462851057826
2018-02-28,sample,66181,0.007547561985844043
2018-02-28,ledoit_wolf,66181,0.008741666070264987
2018-02-28,sample,69032,0.09179666967991779
2018-02-28,ledoit_wolf,69032,0.03555086793586552
2018-02-28,sample,70519,-0.01845827746691222
2018-02-28,ledoit_wolf,70519,-0.001398898521240194
2018-02-28,sample,73139,-0.025746116682300722
2018-02-28,ledoit_wolf,73139,0.014007394106005091
2018-02-28,sample,75186,-0.05015852172335884
2018-02-28,ledoit_wolf,75186,-0.02156482254569395
2018-02-28,sample,75510,0.025489288177138608
2018-02-28,ledoit_wolf,75510,0.0179754419510461
2018-02-28,sample,76076,-0.006852707424040815
2018-02-28,ledoit_wolf,76076,-0.012660933969407848
2018-02-28,sample,77178,-0.044193176820615174
2018-02-28,ledoit_wolf,77178,-0.02462732957578714
2018-02-28,sample,77274,0.0021643460683951547
2018-02-28,ledoit_wolf,77274,0.012399415276229793
2018-02-28,sample,77605,0.06515718177187353
2018-02-28,ledoit_wolf,77605,0.03106841338159889
2018-02-28,sample,78975,-0.09033469887480994
2018-02-28,ledoit_wolf,78975,-0.0645172894726377
2018-02-28,sample,81055,0.07381405088192378
2018-02-28,ledoit_wolf,81055,0.04657697218235538
2018-02-28,sample,84769,0.09952683364268389
2018-02-28,ledoit_wolf,84769,0.058137513520711004
2018-02-28,sample,84788,-0.06399460020201449
2018-02-28,ledoit_wolf,84788,-0.032642058881032394
2018-02-28,sample,86580,0.08120374309853537
2018-02-28,ledoit_wolf,86580,0.04528928032341235
2018-02-28,sample,86868,7.653373769729747e-05
2018-02-28,ledoit_wolf,86868,0.009918018160411492
2018-02-28,sample,87055,-0.008479103147054148
2018-02-28,ledoit_wolf,87055,-0.011648502176815689
2018-02-28,sample,87267,-0.06536101690092724
2018-02-28,ledoit_wolf,87267,-0.03472948108662889
2018-02-28,sample,88352,0.041239227305261555
2018-02-28,ledoit_wolf,88352,0.023603493976693025
2018-02-28,sample,89393,0.014893919412775309
2018-02-28,ledoit_wolf,89393,0.006731628245303822
2018-02-28,sample,89525,-0.021287113010634656
2018-02-28,ledoit_wolf,89525,-0.015296821406187253
2018-02-28,sample,90215,0.008442174990970532
2018-02-28,ledoit_wolf,90215,-0.007449290116593934
2018-02-28,sample,90319,0.03239107218452859
2018-02-28,ledoit_wolf,90319,0.01832909994613005
2018-02-28,sample,91233,0.031502276629685286
2018-02-28,ledoit_wolf,91233,0.0216253979457667
2018-02-28,sample,91937,0.041548772377569
2018-02-28,ledoit_wolf,91937,0.05323961692682353
2018-02-28,sample,92602,-0.004124493534319799
2018-02-28,ledoit_wolf,92602,0.010675970994712786
2018-02-28,sample,92611,-0.0011812086979863358
2018-02-28,ledoit_wolf,92611,0.012511850563925021
2018-02-28,sample,92655,0.018277961882322967
2018-02-28,ledoit_wolf,92655,0.028058578869943274
2018-02-28,sample,93436,-0.01493404257363734
2018-02-28,ledoit_wolf,93436,0.009156470038475433
2018-03-31,sample,10104,0.11658523456519282
2018-03-31,ledoit_wolf,10104,0.034184813800602454
2018-03-31,sample,10107,0.0689594666737969
2018-03-31,ledoit_wolf,10107,0.01772681579255788
2018-03-31,sample,10145,-0.062011014214247
2018-03-31,ledoit_wolf,10145,-0.00791251021346752
2018-03-31,sample,11308,-0.008968161304854928
2018-03-31,ledoit_wolf,11308,0.018393322900260096
2018-03-31,sample,11762,0.0005365056935261672
2018-03-31,ledoit_wolf,11762,0.0077305774940800735
2018-03-31,sample,11850,0.05545505716819668
2018-03-31,ledoit_wolf,11850,0.033855818668857354
2018-03-31,sample,12060,0.1158568418606455
2018-03-31,ledoit_wolf,12060,0.06115808687097398
2018-03-31,sample,12490,-0.05745739773965758
2018-03-31,ledoit_wolf,12490,0.0004131078465733777
2018-03-31,sample,13447,0.07862167260001388
2018-03-31,ledoit_wolf,13447,0.009153645721408529
2018-03-31,sample,13511,0.009180402727289722
2018-03-31,ledoit_wolf,13511,0.014278074583267715
2018-03-31,sample,13721,-0.01637921774052368
2018-03-31,ledoit_wolf,13721,-0.003514030582071068
2018-03-31,sample,13856,0.045745790508616616
2018-03-31,ledoit_wolf,13856,0.02606227374671648
2018-03-31,sample,13901,-0.06526940213272411
2018-03-31,ledoit_wolf,13901,-0.00583851841424859
2018-03-31,sample,13928,-0.009899979756715749
2018-03-31,ledoit_wolf,13928,-0.0021927338826620234
2018-03-31,sample,14008,-0.0977978494845879
2018-03-31,ledoit_wolf,14008,-0.025121827986194042
2018-03-31,sample,14541,-0.032479747022103315
2018-03-31,ledoit_wolf,14541,-0.002370137753174311
2018-03-31,sample,14542,0.027667451863071256
2018-03-31,ledoit_wolf,14542,0.0036821352128913205
2018-03-31,sample,14593,-0.006564366594307696
2018-03-31,ledoit_wolf,14593,0.0030310365501044116
2018-03-31,sample,14702,0.040406522368475375
2018-03-31,ledoit_wolf,14702,0.03267448835455946
2018-03-31,sample,14714,0.07229585375851819
2018-03-31,ledoit_wolf,14714,0.023296633538405047
2018-03-31,sample,15579,0.029035391755841227
2018-03-31,ledoit_wolf,15579,0.014484916903225458
2018-03-31,sample,18163,0.06418785198864174
2018-03-31,ledoit_wolf,18163,0.0561988648400879
2018-03-31,sample,18542,0.014420601407094504
2018-03-31,ledoit_wolf,18542,-0.007255875128254745
2018-03-31,sample,19350,-0.007662674443736107
2018-03-31,ledoit_wolf,19350,0.011207540912429339
2018-03-31,sample,19561,-0.02995944236591393
2018-03-31,ledoit_wolf,19561,-0.011015815728447342
2018-03-31,sample,20482,-0.09320989031411914
2018-03-31,ledoit_wolf,20482,-0.060893094279820856
2018-03-31,sample,21936,0.06619964363939262
2018-03-31,ledoit_wolf,21936,0.03414994324906834
2018-03-31,sample,22111,0.05140007461304372
2018-03-31,ledoit_wolf,22111,0.0419505767000236
2018-03-31,sample,22752,0.014128161109410493
2018-03-31,ledoit_wolf,22752,0.0034383556960784086
2018-03-31,sample,24205,0.03459448965657205
2018-03-31,ledoit_wolf,24205,0.0406138046294151
2018-03-31,sample,26403,-0.08882416884272876
2018-03-31,ledoit_wolf,26403,-0.01798492524642932
2018-03-31,sample,38703,0.024037587789198574
2018-03-31,ledoit_wolf,38703,0.013054954813984797
2018-03-31,sample,40539,0.1877457068241409
2018-03-31,ledoit_wolf,40539,0.11979719753964337
2018-03-31,sample,43449,0.010038897770307094
2018-03-31,ledoit_wolf,43449,0.015576122787811121
2018-03-31,sample,44644,-0.0019455551601950507
2018-03-31,ledoit_wolf,44644,0.024096558476523755
2018-03-31,sample,46886,-0.06615663933618782
2018-03-31,ledoit_wolf,46886,-0.008218586695487766
2018-03-31,sample,47896,0.13573887411996585
2018-03-31,ledoit_wolf,47896,0.048015626302455074
2018-03-31,sample,48486,-0.07515725802815011
2018-03-31,ledoit_wolf,48486,-0.0436594883736276
2018-03-31,sample,48725,0.045466883632580016
2018-03-31,ledoit_wolf,48725,0.015826253084966185
2018-03-31,sample,49680,-0.07157810495162441
2018-03-31,ledoit_wolf,49680,-0.00019370481254719806
2018-03-31,sample,50876,0.05231490626471892
2018-03-31,ledoit_wolf,50876,0.06588926894862311
2018-03-31,sample,53613,-0.04562555552321418
2018-03-31,ledoit_wolf,53613,-0.020417419432327413
2018-03-31,sample,55976,-0.000375809862403792
2018-03-31,ledoit_wolf,55976,0.02223833151648431
2018-03-31,sample,59176,0.025336091380667877
2018-03-31,ledoit_wolf,59176,0.04199078798991997
2018-03-31,sample,59328,0.00938603721027478
2018-03-31,ledoit_wolf,59328,0.011928763719239826
2018-03-31,sample,59408,-0.011009266328499285
2018-03-31,ledoit_wolf,59408,-0.002360149717959575
2018-03-31,sample,60097,0.12992860332593378
2018-03-31,ledoit_wolf,60097,0.04687506933581387
2018-03-31,sample,60871,-0.028119189940686497
2018-03-31,ledoit_wolf,60871,0.002098334289930981
2018-03-31,sample,61241,-0.09135546045100842
2018-03-31,ledoit_wolf,61241,-0.07020369282058225
2018-03-31,sample,61399,-0.007015900448024004
2018-03-31,ledoit_wolf,61399,-0.019160476949206754
2018-03-31,sample,62092,-0.044746196842788105
2018-03-31,ledoit_wolf,62092,-0.014950811789988897
2018-03-31,sample,64390,0.08687442149684688
2018-03-31,ledoit_wolf,64390,0.03927585245176612
2018-03-31,sample,65875,-0.012393043280192674
2018-03-31,ledoit_wolf,65875,0.012339201928606618
2018-03-31,sample,66093,0.18604826720543255
2018-03-31,ledoit_wolf,66093,0.06780227776880866
2018-03-31,sample,66181,-0.012569045737019221
2018-03-31,ledoit_wolf,66181,-0.0023483142250533685
2018-03-31,sample,69032,0.07509571968424048
2018-03-31,ledoit_wolf,69032,0.031324608976052486
2018-03-31,sample,70519,-0.05539311936352391
2018-03-31,ledoit_wolf,70519,0.002509479399187255
2018-03-31,sample,73139,0.01984912789548675
2018-03-31,ledoit_wolf,73139,0.031507103879413606
2018-03-31,sample,75186,-0.0649310977932614
2018-03-31,ledoit_wolf,75186,-0.020852424867413923
2018-03-31,sample,75510,0.077585321868093
2018-03-31,ledoit_wolf,75510,0.0411907933464397
2018-03-31,sample,76076,0.07230422003018905
2018-03-31,ledoit_wolf,76076,0.01575566341067107
2018-03-31,sample,77178,-0.07219188966298713
2018-03-31,ledoit_wolf,77178,-0.021166188120325804
2018-03-31,sample,77274,-0.041704879942429496
2018-03-31,ledoit_wolf,77274,-0.007883824501438609
2018-03-31,sample,77605,0.08906844979453332
2018-03-31,ledoit_wolf,77605,0.045682838429467666
2018-03-31,sample,78975,-0.0852106101171824
2018-03-31,ledoit_wolf,78975,-0.05424618613981619
2018-03-31,sample,81055,0.04352798592367202
2018-03-31,ledoit_wolf,81055,0.03292204626240065
2018-03-31,sample,84769,0.10267359778953275
2018-03-31,ledoit_wolf,84769,0.04978243639150987
2018-03-31,sample,84788,-0.03387138811402631
2018-03-31,ledoit_wolf,84788,-0.025349063537672974
2018-03-31,sample,86580,0.08976123588004983
2018-03-31,ledoit_wolf,86580,0.037414175855864124
2018-03-31,sample,86868,0.04836752924190686
2018-03-31,ledoit_wolf,86868,0.02365000702010467
2018-03-31,sample,87055,0.010439852751363034
2018-03-31,ledoit_wolf,87055,-0.005972581869703556
2018-03-31,sample,87267,-0.04942517528890989
2018-03-31,ledoit_wolf,87267,-0.0301596068824089
2018-03-31,sample,88352,0.012524153098524705
2018-03-31,ledoit_wolf,88352,0.01818375303616206
2018-03-31,sample,89393,0.011237533277228252
2018-03-31,ledoit_wolf,89393,0.00674629781147915
2018-03-31,sample,89525,-0.09052779371458743
2018-03-31,ledoit_wolf,89525,-0.040834814949806564
2018-03-31,sample,90215,-0.01635307217328285
2018-03-31,ledoit_wolf,90215,0.011374361334929205
2018-03-31,sample,90319,-0.005561765785738106
2018-03-31,ledoit_wolf,90319,-0.0007822734177858192
2018-03-31,sample,91233,0.07516772571036603
2018-03-31,ledoit_wolf,91233,0.04001572628568087
2018-03-31,sample,91937,0.06011594260243091
2018-03-31,ledoit_wolf,91937,0.05537238319109869
2018-03-31,sample,92602,-1.1577984498271102e-05
2018-03-31,ledoit_wolf,92602,0.010599023709597463
2018-03-31,sample,92611,-0.022139646196375207
2018-03-31,ledoit_wolf,92611,0.007337947237731043
2018-03-31,sample,92655,0.015256051736775463
2018-03-31,ledoit_wolf,92655,0.030961110077645168
2018-03-31,sample,93436,-0.01931466921160513
2018-03-31,ledoit_wolf,93436,0.006039887696324718
2018-04-30,sample,10104,0.1113072066557769
2018-04-30,ledoit_wolf,10104,0.02948036046622244
2018-04-30,sample,10107,0.07556109671650718
2018-04-30,ledoit_wolf,10107,0.01937027364916475
2018-04-30,sample,10145,-0.0696739367593692
2018-04-30,ledoit_wolf,10145,-0.012485926506953345
2018-04-30,sample,11308,0.004004500421632384
2018-04-30,ledoit_wolf,11308,0.023645802170803552
2018-04-30,sample,11762,0.0054670118273505396
2018-04-30,ledoit_wolf,11762,0.008908949923617569
2018-04-30,sample,11850,0.04566761646376857
2018-04-30,ledoit_wolf,11850,0.03328939839832591
2018-04-30,sample,12060,0.10230788729561893
2018-04-30,ledoit_wolf,12060,0.05598418749490236
2018-04-30,sample,12490,-0.06851202662288532
2018-04-30,ledoit_wolf,12490,-0.0038109566725406606
2018-04-30,sample,13447,0.06601597906559464
2018-04-30,ledoit_wolf,13447,0.007559095828300351
2018-04-30,sample,13511,0.008485555566920266
2018-04-30,ledoit_wolf,13511,0.018667922986047577
2018-04-30,sample,13721,-0.019427868684767903
2018-04-30,ledoit_wolf,13721,-0.009403002440997822
2018-04-30,sample,13856,0.05324596470299228
2018-04-30,ledoit_wolf,13856,0.028426351940313642
2018-04-30,sample,13901,-0.029747395112049175
2018-04-30,ledoit_wolf,13901,0.004465028194371833
2018-04-30,sample,13928,0.009506392347307914
2018-04-30,ledoit_wolf,13928,0.004152589531874601
2018-04-30,sample,14008,-0.07491886914696128
2018-04-30,ledoit_wolf,14008,-0.025395920444139755
2018-04-30,sample,14541,-0.04863322399041003
2018-04-30,ledoit_wolf,14541,-0.0051008737657705
2018-04-30,sample,14542,0.014227922405907877
2018-04-30,ledoit_wolf,14542,0.0004271069797787076
2018-04-30,sample,14593,-0.004836256566796402
2018-04-30,ledoit_wolf,14593,-0.002191206612491568
2018-04-30,sample,14702,0.07747337663689463
2018-04-30,ledoit_wolf,14702,0.033935501484240675
2018-04-30,sample,14714,0.06122159051991699
2018-04-30,ledoit_wolf,14714,0.02367570779423861
2018-04-30,sample,15579,0.02345683468813475
2018-04-30,ledoit_wolf,15579,0.010794229847956593
2018-04-30,sample,18163,0.06448104881103264
2018-04-30,ledoit_wolf,18163,0.057288691005271675
2018-04-30,sample,18542,0.019298801114921806
2018-04-30,ledoit_wolf,18542,-0.00849316612972684
2018-04-30,sample,19350,-0.019509068030771567
2018-04-30,ledoit_wolf,19350,0.010756708585145807
2018-04-30,sample,19561,-0.03729925162523768
2018-04-30,ledoit_wolf,19561,-0.017991939128088975
2018-04-30,sample,20482,-0.09855584169151502
